timestamp,close,high,low,open,volume
2025-10-22 13:30:00+00:00,671.7899780273438,672.0,670.4500122070312,672.0,4084177
2025-10-22 13:45:00+00:00,671.27001953125,671.8300170898438,670.9749755859375,671.7847900390625,1798114
2025-10-22 14:00:00+00:00,670.75,671.6099853515625,670.690185546875,671.25,1454681
2025-10-22 14:15:00+00:00,669.4299926757812,671.3300170898438,669.3250122070312,670.739990234375,2996128
2025-10-22 14:30:00+00:00,668.5599975585938,669.7899780273438,668.5,669.4500122070312,3411389
2025-10-22 14:45:00+00:00,670.0700073242188,670.1300048828125,668.0900268554688,668.5700073242188,3235217
2025-10-22 15:00:00+00:00,669.5698852539062,670.4099731445312,669.2255859375,670.0700073242188,2197587
2025-10-22 15:15:00+00:00,667.8499755859375,669.7999877929688,667.5999755859375,669.5599975585938,2464026
2025-10-22 15:30:00+00:00,668.5800170898438,668.8355712890625,667.3900146484375,667.8599853515625,2029499
2025-10-22 15:45:00+00:00,669.010009765625,669.7650146484375,668.5499877929688,668.5900268554688,1894843
2025-10-22 16:00:00+00:00,668.2550048828125,669.2000122070312,667.8200073242188,669.0,1315549
2025-10-22 16:15:00+00:00,667.6199951171875,668.75,667.1500244140625,668.239990234375,1417075
2025-10-22 16:30:00+00:00,667.1900024414062,668.1099853515625,664.010009765625,667.5900268554688,8562534
2025-10-22 16:45:00+00:00,667.3499755859375,668.219970703125,666.4400024414062,667.2000122070312,2621925
2025-10-22 17:00:00+00:00,666.1199951171875,667.6500244140625,666.0900268554688,667.2999877929688,1825732
2025-10-22 17:15:00+00:00,665.4199829101562,666.4000244140625,664.72998046875,666.1400146484375,2205736
2025-10-22 17:30:00+00:00,663.6199951171875,665.8599853515625,663.469970703125,665.4099731445312,2058193
2025-10-22 17:45:00+00:00,664.739990234375,664.77001953125,663.2999877929688,663.625,3409195
2025-10-22 18:00:00+00:00,664.4600219726562,665.4400024414062,664.4500122070312,664.75,2062891
2025-10-22 18:15:00+00:00,665.673095703125,666.2000122070312,663.760009765625,664.4500122070312,2306902
2025-10-22 18:30:00+00:00,665.9500122070312,666.3599853515625,665.0499877929688,665.6599731445312,1555222
2025-10-22 18:45:00+00:00,666.489990234375,666.5599975585938,665.3400268554688,665.9299926757812,1744521
2025-10-22 19:00:00+00:00,666.8900146484375,667.5700073242188,665.5399780273438,666.4600219726562,4712826
2025-10-22 19:15:00+00:00,667.4299926757812,667.6400146484375,666.77001953125,666.8800048828125,2269202
