timestamp,close,high,low,open,volume
2025-10-22 13:30:00+00:00,237.9499969482422,237.99000549316406,235.69000244140625,236.71499633789062,3092115
2025-10-22 13:45:00+00:00,238.85000610351562,239.22219848632812,236.88009643554688,237.92999267578125,2242716
2025-10-22 14:00:00+00:00,236.75,240.1324005126953,236.58009338378906,238.92950439453125,2748732
2025-10-22 14:15:00+00:00,232.91000366210938,237.64999389648438,232.8000030517578,236.86990356445312,3046607
2025-10-22 14:30:00+00:00,230.13999938964844,233.35000610351562,229.72999572753906,232.91000366210938,4558113
2025-10-22 14:45:00+00:00,232.77999877929688,233.1999969482422,229.3699951171875,230.06610107421875,3836814
2025-10-22 15:00:00+00:00,231.91000366210938,233.3000030517578,231.27490234375,232.74000549316406,2231354
2025-10-22 15:15:00+00:00,228.47000122070312,232.06500244140625,228.02000427246094,231.91000366210938,2509845
2025-10-22 15:30:00+00:00,229.36500549316406,229.64999389648438,227.6300048828125,228.47000122070312,2324500
2025-10-22 15:45:00+00:00,229.94000244140625,230.69839477539062,229.3000030517578,229.38999938964844,1533647
2025-10-22 16:00:00+00:00,229.33999633789062,230.260498046875,228.84010314941406,229.9550018310547,1337540
2025-10-22 16:15:00+00:00,228.9429931640625,230.5500030517578,228.69000244140625,229.34849548339844,1293952
2025-10-22 16:30:00+00:00,228.67990112304688,229.47999572753906,226.68299865722656,228.97000122070312,2093722
2025-10-22 16:45:00+00:00,228.7899932861328,229.4199981689453,227.97000122070312,228.67999267578125,1143558
2025-10-22 17:00:00+00:00,227.27000427246094,228.97000122070312,227.25,228.7301025390625,1192709
2025-10-22 17:15:00+00:00,226.35000610351562,227.39999389648438,225.66000366210938,227.3699951171875,2208473
2025-10-22 17:30:00+00:00,225.82000732421875,226.9199981689453,225.4499969482422,226.3800048828125,1617594
2025-10-22 17:45:00+00:00,226.14129638671875,226.3000030517578,224.8800048828125,225.77999877929688,2161851
2025-10-22 18:00:00+00:00,226.06500244140625,226.85780334472656,225.91000366210938,226.10000610351562,1734655
2025-10-22 18:15:00+00:00,227.0850067138672,227.8300018310547,225.60000610351562,225.9700927734375,1502569
2025-10-22 18:30:00+00:00,227.4499969482422,227.8800048828125,226.85000610351562,227.08999633789062,1376590
2025-10-22 18:45:00+00:00,228.3300018310547,228.39999389648438,226.66000366210938,227.49000549316406,1211742
2025-10-22 19:00:00+00:00,228.5991973876953,229.27999877929688,227.94500732421875,228.25999450683594,1728625
2025-10-22 19:15:00+00:00,228.8249969482422,229.2100067138672,228.16000366210938,228.57000732421875,1303038
2025-10-22 19:30:00+00:00,229.5469970703125,230.05999755859375,228.61000061035156,228.8300018310547,1749997
2025-10-22 19:45:00+00:00,230.2449951171875,230.30999755859375,228.91000366210938,229.5500030517578,2575168
2025-10-23 13:30:00+00:00,231.0800018310547,231.82000732421875,228.5399932861328,230.16000366210938,4322509
2025-10-23 13:45:00+00:00,233.7095947265625,234.44000244140625,230.94000244140625,231.05999755859375,3331993
2025-10-23 14:00:00+00:00,233.67999267578125,234.5,232.66000366210938,233.77000427246094,2628779
2025-10-23 14:15:00+00:00,233.16990661621094,233.67999267578125,232.0399932861328,233.6199951171875,1522546
2025-10-23 14:30:00+00:00,232.15499877929688,233.66000366210938,232.11000061035156,233.1699981689453,1116207
2025-10-23 14:45:00+00:00,233.43130493164062,233.72000122070312,232.0,232.17950439453125,1442856
2025-10-23 15:00:00+00:00,232.85000610351562,233.85000610351562,232.6199951171875,233.44000244140625,1000346
2025-10-23 15:15:00+00:00,233.18499755859375,233.4600067138672,232.14999389648438,232.76600646972656,1047736
2025-10-23 15:30:00+00:00,232.36000061035156,233.6199951171875,232.26010131835938,233.22999572753906,808826
2025-10-23 15:45:00+00:00,233.4001007080078,233.54600524902344,232.22000122070312,232.36500549316406,732976
2025-10-23 16:00:00+00:00,234.4700927734375,234.50999450683594,233.30999755859375,233.52870178222656,1159984
2025-10-23 16:15:00+00:00,233.40499877929688,234.47999572753906,233.2200927734375,234.47999572753906,1333744
